"Data (mm-dd)","Distrito","Óbitos"
"Set-29","Ilha da Graciosa","0"
"Set-30","Ilha da Graciosa","0"
"Out-01","Ilha da Graciosa","0"
"Out-02","Ilha da Graciosa","0"
"Out-03","Ilha da Graciosa","0"
"Out-04","Ilha da Graciosa","1"
"Out-05","Ilha da Graciosa","0"
"Out-06","Ilha da Graciosa","0"
"Out-07","Ilha da Graciosa","0"
"Out-08","Ilha da Graciosa","0"
"Out-09","Ilha da Graciosa","0"
"Out-10","Ilha da Graciosa","0"
"Out-11","Ilha da Graciosa","0"
"Out-12","Ilha da Graciosa","0"
"Out-13","Ilha da Graciosa","0"
"Out-14","Ilha da Graciosa","0"
"Out-15","Ilha da Graciosa","0"
"Out-16","Ilha da Graciosa","0"
"Out-17","Ilha da Graciosa","0"
"Out-18","Ilha da Graciosa","1"
"Out-19","Ilha da Graciosa","0"
"Out-20","Ilha da Graciosa","0"
"Out-21","Ilha da Graciosa","0"
"Out-22","Ilha da Graciosa","0"
"Out-23","Ilha da Graciosa","0"
"Out-24","Ilha da Graciosa","0"
"Out-25","Ilha da Graciosa","0"
"Out-26","Ilha da Graciosa","0"
"Out-27","Ilha da Graciosa","0"
"Out-28","Ilha da Graciosa","0"
"Out-29","Ilha da Graciosa","0"
"Out-30","Ilha da Graciosa","1"
"Out-31","Ilha da Graciosa","0"
"Nov-01","Ilha da Graciosa","0"
"Nov-02","Ilha da Graciosa","1"
"Nov-03","Ilha da Graciosa","0"
"Nov-04","Ilha da Graciosa","0"
"Nov-05","Ilha da Graciosa","1"
"Nov-06","Ilha da Graciosa","0"
"Nov-07","Ilha da Graciosa","0"
"Nov-08","Ilha da Graciosa","0"
"Nov-09","Ilha da Graciosa","0"
"Nov-10","Ilha da Graciosa","0"
"Nov-11","Ilha da Graciosa","0"
"Nov-12","Ilha da Graciosa","0"
"Nov-13","Ilha da Graciosa","0"
"Nov-14","Ilha da Graciosa","0"
"Nov-15","Ilha da Graciosa","0"
"Nov-16","Ilha da Graciosa","0"
"Nov-17","Ilha da Graciosa","0"
"Nov-18","Ilha da Graciosa","1"
"Nov-19","Ilha da Graciosa","0"
"Nov-20","Ilha da Graciosa","0"
"Nov-21","Ilha da Graciosa","1"
"Nov-22","Ilha da Graciosa","0"
"Nov-23","Ilha da Graciosa","1"
"Nov-24","Ilha da Graciosa","0"
"Nov-25","Ilha da Graciosa","1"
"Nov-26","Ilha da Graciosa","0"
"Nov-27","Ilha da Graciosa","0"
"Nov-28","Ilha da Graciosa","0"
"Nov-29","Ilha da Graciosa","0"
"Nov-30","Ilha da Graciosa","0"
"Dez-01","Ilha da Graciosa","0"
"Dez-02","Ilha da Graciosa","0"
"Dez-03","Ilha da Graciosa","0"
"Dez-04","Ilha da Graciosa","0"
"Dez-05","Ilha da Graciosa","0"
"Dez-06","Ilha da Graciosa","0"
"Dez-07","Ilha da Graciosa","0"
"Dez-08","Ilha da Graciosa","0"
"Dez-09","Ilha da Graciosa","0"
"Dez-10","Ilha da Graciosa","0"
"Dez-11","Ilha da Graciosa","0"
"Dez-12","Ilha da Graciosa","0"
"Dez-13","Ilha da Graciosa","0"
"Dez-14","Ilha da Graciosa","1"
"Dez-15","Ilha da Graciosa","0"
"Dez-16","Ilha da Graciosa","0"
"Dez-17","Ilha da Graciosa","0"
"Dez-18","Ilha da Graciosa","0"
"Dez-19","Ilha da Graciosa","0"
"Dez-20","Ilha da Graciosa","0"
"Dez-21","Ilha da Graciosa","0"
"Dez-22","Ilha da Graciosa","0"
"Dez-23","Ilha da Graciosa","0"
"Dez-24","Ilha da Graciosa","0"
"Dez-25","Ilha da Graciosa","0"
"Dez-26","Ilha da Graciosa","0"
"Dez-27","Ilha da Graciosa","0"
"Dez-28","Ilha da Graciosa","1"
"Dez-29","Ilha da Graciosa","1"
"Dez-30","Ilha da Graciosa","0"
"Dez-31","Ilha da Graciosa","1"
"Jan-01","Ilha da Madeira","9"
"Jan-02","Ilha da Madeira","9"
"Jan-03","Ilha da Madeira","8"
"Jan-04","Ilha da Madeira","6"
"Jan-05","Ilha da Madeira","4"
"Jan-06","Ilha da Madeira","12"
"Jan-07","Ilha da Madeira","12"
"Jan-08","Ilha da Madeira","4"
"Jan-09","Ilha da Madeira","3"
"Jan-10","Ilha da Madeira","13"
"Jan-11","Ilha da Madeira","18"
"Jan-12","Ilha da Madeira","4"
"Jan-13","Ilha da Madeira","9"
"Jan-14","Ilha da Madeira","7"
"Jan-15","Ilha da Madeira","11"
"Jan-16","Ilha da Madeira","10"
"Jan-17","Ilha da Madeira","6"
"Jan-18","Ilha da Madeira","8"
"Jan-19","Ilha da Madeira","9"
"Jan-20","Ilha da Madeira","13"
"Jan-21","Ilha da Madeira","6"
"Jan-22","Ilha da Madeira","6"
"Jan-23","Ilha da Madeira","7"
"Jan-24","Ilha da Madeira","12"
"Jan-25","Ilha da Madeira","11"
"Jan-26","Ilha da Madeira","10"
"Jan-27","Ilha da Madeira","8"
"Jan-28","Ilha da Madeira","11"
"Jan-29","Ilha da Madeira","10"
"Jan-30","Ilha da Madeira","9"
"Jan-31","Ilha da Madeira","14"
"Fev-01","Ilha da Madeira","9"
"Fev-02","Ilha da Madeira","7"
"Fev-03","Ilha da Madeira","10"
"Fev-04","Ilha da Madeira","12"
"Fev-05","Ilha da Madeira","3"
"Fev-06","Ilha da Madeira","8"
"Fev-07","Ilha da Madeira","7"
"Fev-08","Ilha da Madeira","5"
"Fev-09","Ilha da Madeira","8"
"Fev-10","Ilha da Madeira","12"
"Fev-11","Ilha da Madeira","17"
"Fev-12","Ilha da Madeira","6"
"Fev-13","Ilha da Madeira","7"
"Fev-14","Ilha da Madeira","10"
"Fev-15","Ilha da Madeira","12"
"Fev-16","Ilha da Madeira","7"
"Fev-17","Ilha da Madeira","7"
"Fev-18","Ilha da Madeira","6"
"Fev-19","Ilha da Madeira","12"
"Fev-20","Ilha da Madeira","4"
"Fev-21","Ilha da Madeira","4"
"Fev-22","Ilha da Madeira","11"
"Fev-23","Ilha da Madeira","14"
"Fev-24","Ilha da Madeira","5"
"Fev-25","Ilha da Madeira","14"
"Fev-26","Ilha da Madeira","13"
"Fev-27","Ilha da Madeira","4"
"Fev-28","Ilha da Madeira","5"
"Mar-01","Ilha da Madeira","5"
"Mar-02","Ilha da Madeira","11"
"Mar-03","Ilha da Madeira","17"
"Mar-04","Ilha da Madeira","9"
"Mar-05","Ilha da Madeira","7"
"Mar-06","Ilha da Madeira","8"
"Mar-07","Ilha da Madeira","8"
"Mar-08","Ilha da Madeira","7"
"Mar-09","Ilha da Madeira","14"
"Mar-10","Ilha da Madeira","8"
"Mar-11","Ilha da Madeira","5"
"Mar-12","Ilha da Madeira","9"
"Mar-13","Ilha da Madeira","10"
"Mar-14","Ilha da Madeira","5"
"Mar-15","Ilha da Madeira","9"
"Mar-16","Ilha da Madeira","6"
"Mar-17","Ilha da Madeira","11"
"Mar-18","Ilha da Madeira","4"
"Mar-19","Ilha da Madeira","4"
"Mar-20","Ilha da Madeira","10"
"Mar-21","Ilha da Madeira","4"
"Mar-22","Ilha da Madeira","6"
"Mar-23","Ilha da Madeira","7"
"Mar-24","Ilha da Madeira","12"
"Mar-25","Ilha da Madeira","7"
"Mar-26","Ilha da Madeira","6"
"Mar-27","Ilha da Madeira","12"
"Mar-28","Ilha da Madeira","5"
"Mar-29","Ilha da Madeira","8"
"Mar-30","Ilha da Madeira","9"
"Mar-31","Ilha da Madeira","11"
"Abr-01","Ilha da Madeira","3"
"Abr-02","Ilha da Madeira","6"
"Abr-03","Ilha da Madeira","3"
"Abr-04","Ilha da Madeira","7"
"Abr-05","Ilha da Madeira","7"
"Abr-06","Ilha da Madeira","5"
"Abr-07","Ilha da Madeira","10"
"Abr-08","Ilha da Madeira","9"
"Abr-09","Ilha da Madeira","5"
"Abr-10","Ilha da Madeira","6"
"Abr-11","Ilha da Madeira","10"
"Abr-12","Ilha da Madeira","9"
"Abr-13","Ilha da Madeira","10"
"Abr-14","Ilha da Madeira","6"
"Abr-15","Ilha da Madeira","11"
"Abr-16","Ilha da Madeira","6"
"Abr-17","Ilha da Madeira","2"
"Abr-18","Ilha da Madeira","6"
"Abr-19","Ilha da Madeira","9"
"Abr-20","Ilha da Madeira","11"
"Abr-21","Ilha da Madeira","7"
"Abr-22","Ilha da Madeira","7"
"Abr-23","Ilha da Madeira","7"
"Abr-24","Ilha da Madeira","6"
"Abr-25","Ilha da Madeira","4"
"Abr-26","Ilha da Madeira","7"
"Abr-27","Ilha da Madeira","13"
"Abr-28","Ilha da Madeira","6"
"Abr-29","Ilha da Madeira","6"
"Abr-30","Ilha da Madeira","8"
"Mai-01","Ilha da Madeira","11"
"Mai-02","Ilha da Madeira","7"
"Mai-03","Ilha da Madeira","5"
"Mai-04","Ilha da Madeira","12"
"Mai-05","Ilha da Madeira","10"
"Mai-06","Ilha da Madeira","3"
"Mai-07","Ilha da Madeira","11"
"Mai-08","Ilha da Madeira","9"
"Mai-09","Ilha da Madeira","2"
"Mai-10","Ilha da Madeira","8"
"Mai-11","Ilha da Madeira","8"
"Mai-12","Ilha da Madeira","4"
"Mai-13","Ilha da Madeira","7"
"Mai-14","Ilha da Madeira","7"
"Mai-15","Ilha da Madeira","8"
"Mai-16","Ilha da Madeira","1"
"Mai-17","Ilha da Madeira","6"
"Mai-18","Ilha da Madeira","7"
"Mai-19","Ilha da Madeira","5"
"Mai-20","Ilha da Madeira","9"
"Mai-21","Ilha da Madeira","4"
"Mai-22","Ilha da Madeira","9"
"Mai-23","Ilha da Madeira","6"
"Mai-24","Ilha da Madeira","7"
"Mai-25","Ilha da Madeira","7"
"Mai-26","Ilha da Madeira","6"
"Mai-27","Ilha da Madeira","7"
"Mai-28","Ilha da Madeira","7"
"Mai-29","Ilha da Madeira","6"
"Mai-30","Ilha da Madeira","7"
"Mai-31","Ilha da Madeira","5"
"Jun-01","Ilha da Madeira","5"
"Jun-02","Ilha da Madeira","6"
"Jun-03","Ilha da Madeira","7"
"Jun-04","Ilha da Madeira","6"
"Jun-05","Ilha da Madeira","8"
"Jun-06","Ilha da Madeira","1"
"Jun-07","Ilha da Madeira","7"
"Jun-08","Ilha da Madeira","5"
"Jun-09","Ilha da Madeira","6"
"Jun-10","Ilha da Madeira","6"
"Jun-11","Ilha da Madeira","5"
"Jun-12","Ilha da Madeira","10"
"Jun-13","Ilha da Madeira","3"
"Jun-14","Ilha da Madeira","5"
"Jun-15","Ilha da Madeira","7"
"Jun-16","Ilha da Madeira","4"
"Jun-17","Ilha da Madeira","7"
"Jun-18","Ilha da Madeira","10"
"Jun-19","Ilha da Madeira","11"
"Jun-20","Ilha da Madeira","6"
"Jun-21","Ilha da Madeira","6"
"Jun-22","Ilha da Madeira","6"
"Jun-23","Ilha da Madeira","13"
"Jun-24","Ilha da Madeira","3"
"Jun-25","Ilha da Madeira","7"
"Jun-26","Ilha da Madeira","5"
"Jun-27","Ilha da Madeira","6"
"Jun-28","Ilha da Madeira","6"
"Jun-29","Ilha da Madeira","9"
"Jun-30","Ilha da Madeira","6"
"Jul-01","Ilha da Madeira","7"
"Jul-02","Ilha da Madeira","6"
"Jul-03","Ilha da Madeira","7"
"Jul-04","Ilha da Madeira","5"
"Jul-05","Ilha da Madeira","5"
"Jul-06","Ilha da Madeira","8"
"Jul-07","Ilha da Madeira","2"
"Jul-08","Ilha da Madeira","4"
"Jul-09","Ilha da Madeira","2"
"Jul-10","Ilha da Madeira","6"
"Jul-11","Ilha da Madeira","4"
"Jul-12","Ilha da Madeira","7"
"Jul-13","Ilha da Madeira","4"
"Jul-14","Ilha da Madeira","11"
"Jul-15","Ilha da Madeira","4"
"Jul-16","Ilha da Madeira","7"
"Jul-17","Ilha da Madeira","7"
"Jul-18","Ilha da Madeira","5"
"Jul-19","Ilha da Madeira","5"
"Jul-20","Ilha da Madeira","7"
"Jul-21","Ilha da Madeira","9"
"Jul-22","Ilha da Madeira","6"
"Jul-23","Ilha da Madeira","8"
"Jul-24","Ilha da Madeira","2"
"Jul-25","Ilha da Madeira","14"
"Jul-26","Ilha da Madeira","5"
"Jul-27","Ilha da Madeira","6"
"Jul-28","Ilha da Madeira","7"
"Jul-29","Ilha da Madeira","9"
"Jul-30","Ilha da Madeira","7"
"Jul-31","Ilha da Madeira","5"
"Ago-01","Ilha da Madeira","8"
"Ago-02","Ilha da Madeira","6"
"Ago-03","Ilha da Madeira","10"
"Ago-04","Ilha da Madeira","9"
"Ago-05","Ilha da Madeira","8"
"Ago-06","Ilha da Madeira","5"
"Ago-07","Ilha da Madeira","6"
"Ago-08","Ilha da Madeira","9"
"Ago-09","Ilha da Madeira","7"
"Ago-10","Ilha da Madeira","10"
"Ago-11","Ilha da Madeira","5"
"Ago-12","Ilha da Madeira","6"
"Ago-13","Ilha da Madeira","9"
"Ago-14","Ilha da Madeira","8"
"Ago-15","Ilha da Madeira","3"
"Ago-16","Ilha da Madeira","5"
"Ago-17","Ilha da Madeira","6"
"Ago-18","Ilha da Madeira","6"
"Ago-19","Ilha da Madeira","6"
"Ago-20","Ilha da Madeira","5"
"Ago-21","Ilha da Madeira","3"
"Ago-22","Ilha da Madeira","5"
"Ago-23","Ilha da Madeira","8"
"Ago-24","Ilha da Madeira","6"
"Ago-25","Ilha da Madeira","6"
"Ago-26","Ilha da Madeira","10"
"Ago-27","Ilha da Madeira","5"
"Ago-28","Ilha da Madeira","7"
"Ago-29","Ilha da Madeira","6"
"Ago-30","Ilha da Madeira","9"
"Ago-31","Ilha da Madeira","10"
"Set-01","Ilha da Madeira","6"
"Set-02","Ilha da Madeira","8"
"Set-03","Ilha da Madeira","4"
"Set-04","Ilha da Madeira","6"
"Set-05","Ilha da Madeira","6"
"Set-06","Ilha da Madeira","6"
"Set-07","Ilha da Madeira","10"
"Set-08","Ilha da Madeira","7"
"Set-09","Ilha da Madeira","9"
"Set-10","Ilha da Madeira","6"
"Set-11","Ilha da Madeira","9"
"Set-12","Ilha da Madeira","8"
"Set-13","Ilha da Madeira","4"
"Set-14","Ilha da Madeira","4"
"Set-15","Ilha da Madeira","8"
"Set-16","Ilha da Madeira","8"
"Set-17","Ilha da Madeira","8"
"Set-18","Ilha da Madeira","7"
"Set-19","Ilha da Madeira","8"
"Set-20","Ilha da Madeira","9"
"Set-21","Ilha da Madeira","8"
"Set-22","Ilha da Madeira","7"
"Set-23","Ilha da Madeira","3"
"Set-24","Ilha da Madeira","6"
"Set-25","Ilha da Madeira","4"
"Set-26","Ilha da Madeira","7"
"Set-27","Ilha da Madeira","6"
"Set-28","Ilha da Madeira","10"
"Set-29","Ilha da Madeira","7"
"Set-30","Ilha da Madeira","12"
"Out-01","Ilha da Madeira","6"
"Out-02","Ilha da Madeira","8"
"Out-03","Ilha da Madeira","8"
"Out-04","Ilha da Madeira","8"
"Out-05","Ilha da Madeira","11"
"Out-06","Ilha da Madeira","6"
"Out-07","Ilha da Madeira","1"
"Out-08","Ilha da Madeira","8"
"Out-09","Ilha da Madeira","4"
"Out-10","Ilha da Madeira","10"
"Out-11","Ilha da Madeira","8"
"Out-12","Ilha da Madeira","4"
"Out-13","Ilha da Madeira","7"
"Out-14","Ilha da Madeira","9"
"Out-15","Ilha da Madeira","2"
"Out-16","Ilha da Madeira","3"
"Out-17","Ilha da Madeira","10"
"Out-18","Ilha da Madeira","7"
"Out-19","Ilha da Madeira","6"
"Out-20","Ilha da Madeira","9"
"Out-21","Ilha da Madeira","7"
"Out-22","Ilha da Madeira","4"
"Out-23","Ilha da Madeira","4"
"Out-24","Ilha da Madeira","6"
"Out-25","Ilha da Madeira","5"
"Out-26","Ilha da Madeira","6"
"Out-27","Ilha da Madeira","6"
"Out-28","Ilha da Madeira","12"
"Out-29","Ilha da Madeira","9"
"Out-30","Ilha da Madeira","3"
"Out-31","Ilha da Madeira","7"
"Nov-01","Ilha da Madeira","8"
"Nov-02","Ilha da Madeira","6"
"Nov-03","Ilha da Madeira","7"
"Nov-04","Ilha da Madeira","10"
"Nov-05","Ilha da Madeira","8"
"Nov-06","Ilha da Madeira","5"
"Nov-07","Ilha da Madeira","12"
"Nov-08","Ilha da Madeira","9"
"Nov-09","Ilha da Madeira","6"
"Nov-10","Ilha da Madeira","10"
"Nov-11","Ilha da Madeira","2"
"Nov-12","Ilha da Madeira","9"
"Nov-13","Ilha da Madeira","7"
"Nov-14","Ilha da Madeira","6"
"Nov-15","Ilha da Madeira","9"
"Nov-16","Ilha da Madeira","9"
"Nov-17","Ilha da Madeira","8"
"Nov-18","Ilha da Madeira","8"
"Nov-19","Ilha da Madeira","10"
"Nov-20","Ilha da Madeira","4"
"Nov-21","Ilha da Madeira","6"
"Nov-22","Ilha da Madeira","9"
"Nov-23","Ilha da Madeira","5"
"Nov-24","Ilha da Madeira","4"
"Nov-25","Ilha da Madeira","6"
"Nov-26","Ilha da Madeira","7"
"Nov-27","Ilha da Madeira","3"
"Nov-28","Ilha da Madeira","4"
"Nov-29","Ilha da Madeira","11"
"Nov-30","Ilha da Madeira","4"
"Dez-01","Ilha da Madeira","6"
"Dez-02","Ilha da Madeira","8"
"Dez-03","Ilha da Madeira","6"
"Dez-04","Ilha da Madeira","1"
"Dez-05","Ilha da Madeira","9"
"Dez-06","Ilha da Madeira","9"
"Dez-07","Ilha da Madeira","8"
"Dez-08","Ilha da Madeira","7"
"Dez-09","Ilha da Madeira","6"
"Dez-10","Ilha da Madeira","11"
"Dez-11","Ilha da Madeira","10"
"Dez-12","Ilha da Madeira","8"
"Dez-13","Ilha da Madeira","11"
"Dez-14","Ilha da Madeira","10"
"Dez-15","Ilha da Madeira","2"
"Dez-16","Ilha da Madeira","4"
"Dez-17","Ilha da Madeira","9"
"Dez-18","Ilha da Madeira","6"
"Dez-19","Ilha da Madeira","7"
"Dez-20","Ilha da Madeira","10"
"Dez-21","Ilha da Madeira","6"
"Dez-22","Ilha da Madeira","3"
"Dez-23","Ilha da Madeira","7"
"Dez-24","Ilha da Madeira","11"
"Dez-25","Ilha da Madeira","8"
"Dez-26","Ilha da Madeira","3"
"Dez-27","Ilha da Madeira","11"
"Dez-28","Ilha da Madeira","6"
"Dez-29","Ilha da Madeira","6"
"Dez-30","Ilha da Madeira","8"
"Dez-31","Ilha da Madeira","11"
"Jan-01","Ilha das Flores","0"
"Jan-02","Ilha das Flores","0"
"Jan-03","Ilha das Flores","1"
"Jan-04","Ilha das Flores","0"
"Jan-05","Ilha das Flores","1"
"Jan-06","Ilha das Flores","0"
"Jan-07","Ilha das Flores","0"
"Jan-08","Ilha das Flores","0"
"Jan-09","Ilha das Flores","0"
"Jan-10","Ilha das Flores","0"
"Jan-11","Ilha das Flores","0"
"Jan-12","Ilha das Flores","0"
"Jan-13","Ilha das Flores","0"
"Jan-14","Ilha das Flores","0"
"Jan-15","Ilha das Flores","0"
"Jan-16","Ilha das Flores","0"
"Jan-17","Ilha das Flores","0"
"Jan-18","Ilha das Flores","0"
"Jan-19","Ilha das Flores","0"
"Jan-20","Ilha das Flores","0"
"Jan-21","Ilha das Flores","0"
"Jan-22","Ilha das Flores","0"
"Jan-23","Ilha das Flores","1"
"Jan-24","Ilha das Flores","1"
"Jan-25","Ilha das Flores","0"
"Jan-26","Ilha das Flores","0"
"Jan-27","Ilha das Flores","0"
"Jan-28","Ilha das Flores","0"
"Jan-29","Ilha das Flores","0"
"Jan-30","Ilha das Flores","0"
"Jan-31","Ilha das Flores","1"
"Fev-01","Ilha das Flores","0"
"Fev-02","Ilha das Flores","0"
"Fev-03","Ilha das Flores","0"
"Fev-04","Ilha das Flores","0"
"Fev-05","Ilha das Flores","0"
"Fev-06","Ilha das Flores","0"
"Fev-07","Ilha das Flores","0"
"Fev-08","Ilha das Flores","0"
"Fev-09","Ilha das Flores","0"
"Fev-10","Ilha das Flores","0"
"Fev-11","Ilha das Flores","0"
"Fev-12","Ilha das Flores","0"
"Fev-13","Ilha das Flores","0"
"Fev-14","Ilha das Flores","0"
"Fev-15","Ilha das Flores","0"
"Fev-16","Ilha das Flores","0"
"Fev-17","Ilha das Flores","0"
"Fev-18","Ilha das Flores","0"
"Fev-19","Ilha das Flores","0"
"Fev-20","Ilha das Flores","0"
"Fev-21","Ilha das Flores","0"
"Fev-22","Ilha das Flores","0"
"Fev-23","Ilha das Flores","0"
"Fev-24","Ilha das Flores","0"
"Fev-25","Ilha das Flores","0"
"Fev-26","Ilha das Flores","0"
"Fev-27","Ilha das Flores","0"
"Fev-28","Ilha das Flores","0"
"Mar-01","Ilha das Flores","0"
"Mar-02","Ilha das Flores","0"
"Mar-03","Ilha das Flores","0"
"Mar-04","Ilha das Flores","0"
"Mar-05","Ilha das Flores","0"
"Mar-06","Ilha das Flores","1"
"Mar-07","Ilha das Flores","0"
"Mar-08","Ilha das Flores","1"
"Mar-09","Ilha das Flores","0"
"Mar-10","Ilha das Flores","0"
"Mar-11","Ilha das Flores","0"
"Mar-12","Ilha das Flores","1"
"Mar-13","Ilha das Flores","0"
"Mar-14","Ilha das Flores","0"
"Mar-15","Ilha das Flores","0"
"Mar-16","Ilha das Flores","0"
"Mar-17","Ilha das Flores","0"
"Mar-18","Ilha das Flores","0"
"Mar-19","Ilha das Flores","0"
"Mar-20","Ilha das Flores","0"
"Mar-21","Ilha das Flores","0"
"Mar-22","Ilha das Flores","1"
"Mar-23","Ilha das Flores","0"
"Mar-24","Ilha das Flores","0"
"Mar-25","Ilha das Flores","0"
"Mar-26","Ilha das Flores","0"
"Mar-27","Ilha das Flores","0"
"Mar-28","Ilha das Flores","0"
"Mar-29","Ilha das Flores","0"
"Mar-30","Ilha das Flores","0"
"Mar-31","Ilha das Flores","0"
"Abr-01","Ilha das Flores","0"
"Abr-02","Ilha das Flores","0"
"Abr-03","Ilha das Flores","0"
"Abr-04","Ilha das Flores","0"
"Abr-05","Ilha das Flores","0"
"Abr-06","Ilha das Flores","0"
"Abr-07","Ilha das Flores","0"
"Abr-08","Ilha das Flores","0"
"Abr-09","Ilha das Flores","0"
"Abr-10","Ilha das Flores","0"
"Abr-11","Ilha das Flores","1"
"Abr-12","Ilha das Flores","0"
"Abr-13","Ilha das Flores","1"
"Abr-14","Ilha das Flores","0"
"Abr-15","Ilha das Flores","0"
"Abr-16","Ilha das Flores","1"
"Abr-17","Ilha das Flores","0"
"Abr-18","Ilha das Flores","0"
"Abr-19","Ilha das Flores","1"
"Abr-20","Ilha das Flores","0"
"Abr-21","Ilha das Flores","0"
"Abr-22","Ilha das Flores","0"
"Abr-23","Ilha das Flores","0"
"Abr-24","Ilha das Flores","0"
"Abr-25","Ilha das Flores","0"
"Abr-26","Ilha das Flores","1"
"Abr-27","Ilha das Flores","0"
"Abr-28","Ilha das Flores","2"
"Abr-29","Ilha das Flores","0"
"Abr-30","Ilha das Flores","0"
"Mai-01","Ilha das Flores","0"
"Mai-02","Ilha das Flores","1"
"Mai-03","Ilha das Flores","0"
"Mai-04","Ilha das Flores","0"
"Mai-05","Ilha das Flores","0"
"Mai-06","Ilha das Flores","0"
"Mai-07","Ilha das Flores","0"
"Mai-08","Ilha das Flores","0"
"Mai-09","Ilha das Flores","0"
"Mai-10","Ilha das Flores","0"
"Mai-11","Ilha das Flores","0"
"Mai-12","Ilha das Flores","0"
"Mai-13","Ilha das Flores","0"
"Mai-14","Ilha das Flores","0"
"Mai-15","Ilha das Flores","0"
"Mai-16","Ilha das Flores","0"
"Mai-17","Ilha das Flores","0"
"Mai-18","Ilha das Flores","0"
"Mai-19","Ilha das Flores","0"
"Mai-20","Ilha das Flores","0"
"Mai-21","Ilha das Flores","0"
"Mai-22","Ilha das Flores","0"
"Mai-23","Ilha das Flores","0"
"Mai-24","Ilha das Flores","0"
"Mai-25","Ilha das Flores","0"
"Mai-26","Ilha das Flores","0"
"Mai-27","Ilha das Flores","0"
"Mai-28","Ilha das Flores","0"
"Mai-29","Ilha das Flores","0"
"Mai-30","Ilha das Flores","0"
"Mai-31","Ilha das Flores","0"
"Jun-01","Ilha das Flores","0"
"Jun-02","Ilha das Flores","0"
"Jun-03","Ilha das Flores","0"
"Jun-04","Ilha das Flores","0"
"Jun-05","Ilha das Flores","0"
"Jun-06","Ilha das Flores","0"
"Jun-07","Ilha das Flores","0"
"Jun-08","Ilha das Flores","0"
"Jun-09","Ilha das Flores","0"
"Jun-10","Ilha das Flores","1"
"Jun-11","Ilha das Flores","0"
"Jun-12","Ilha das Flores","0"
"Jun-13","Ilha das Flores","0"
"Jun-14","Ilha das Flores","0"
"Jun-15","Ilha das Flores","0"
"Jun-16","Ilha das Flores","0"
"Jun-17","Ilha das Flores","0"
"Jun-18","Ilha das Flores","0"
"Jun-19","Ilha das Flores","0"
"Jun-20","Ilha das Flores","0"
"Jun-21","Ilha das Flores","0"
"Jun-22","Ilha das Flores","0"
"Jun-23","Ilha das Flores","0"
"Jun-24","Ilha das Flores","0"
"Jun-25","Ilha das Flores","0"
"Jun-26","Ilha das Flores","0"
"Jun-27","Ilha das Flores","0"
"Jun-28","Ilha das Flores","1"
"Jun-29","Ilha das Flores","0"
"Jun-30","Ilha das Flores","0"
"Jul-01","Ilha das Flores","1"
"Jul-02","Ilha das Flores","1"
"Jul-03","Ilha das Flores","0"
"Jul-04","Ilha das Flores","1"
"Jul-05","Ilha das Flores","0"
"Jul-06","Ilha das Flores","0"
"Jul-07","Ilha das Flores","1"
"Jul-08","Ilha das Flores","1"
"Jul-09","Ilha das Flores","0"
"Jul-10","Ilha das Flores","0"
"Jul-11","Ilha das Flores","0"
"Jul-12","Ilha das Flores","0"
"Jul-13","Ilha das Flores","0"
"Jul-14","Ilha das Flores","0"
"Jul-15","Ilha das Flores","0"
"Jul-16","Ilha das Flores","0"
"Jul-17","Ilha das Flores","0"
"Jul-18","Ilha das Flores","0"
"Jul-19","Ilha das Flores","0"
"Jul-20","Ilha das Flores","0"
"Jul-21","Ilha das Flores","0"
"Jul-22","Ilha das Flores","0"
"Jul-23","Ilha das Flores","0"
"Jul-24","Ilha das Flores","0"
"Jul-25","Ilha das Flores","0"
"Jul-26","Ilha das Flores","0"
"Jul-27","Ilha das Flores","0"
"Jul-28","Ilha das Flores","0"
"Jul-29","Ilha das Flores","1"
"Jul-30","Ilha das Flores","0"
"Jul-31","Ilha das Flores","0"
"Ago-01","Ilha das Flores","0"
"Ago-02","Ilha das Flores","1"
"Ago-03","Ilha das Flores","0"
"Ago-04","Ilha das Flores","1"
"Ago-05","Ilha das Flores","1"
"Ago-06","Ilha das Flores","0"
"Ago-07","Ilha das Flores","0"
"Ago-08","Ilha das Flores","0"
"Ago-09","Ilha das Flores","0"
"Ago-10","Ilha das Flores","1"
"Ago-11","Ilha das Flores","0"
"Ago-12","Ilha das Flores","0"
"Ago-13","Ilha das Flores","0"
"Ago-14","Ilha das Flores","0"
"Ago-15","Ilha das Flores","0"
"Ago-16","Ilha das Flores","0"
"Ago-17","Ilha das Flores","1"
"Ago-18","Ilha das Flores","0"
"Ago-19","Ilha das Flores","0"
"Ago-20","Ilha das Flores","0"
"Ago-21","Ilha das Flores","0"
"Ago-22","Ilha das Flores","0"
"Ago-23","Ilha das Flores","0"
"Ago-24","Ilha das Flores","0"
"Ago-25","Ilha das Flores","0"
"Ago-26","Ilha das Flores","0"
"Ago-27","Ilha das Flores","0"
"Ago-28","Ilha das Flores","0"
"Ago-29","Ilha das Flores","0"
"Ago-30","Ilha das Flores","0"
"Ago-31","Ilha das Flores","0"
"Set-01","Ilha das Flores","0"
"Set-02","Ilha das Flores","0"
"Set-03","Ilha das Flores","0"
"Set-04","Ilha das Flores","0"
"Set-05","Ilha das Flores","0"
"Set-06","Ilha das Flores","0"
"Set-07","Ilha das Flores","0"
"Set-08","Ilha das Flores","1"
"Set-09","Ilha das Flores","0"
"Set-10","Ilha das Flores","0"
